Timestamp,Open,High,Low,Close,Volume,Close_time,Quote_av,Trades,Tb_base_av,Tb_quote_av,Ignore
2022-01-01 00:00:00,46216.93,46949.99,46208.37,46813.2,3495.20465,1641009599999.0,163091065.3906645,114726.0,1751.87928,81717413.2358742,0.0
2022-01-01 04:00:00,46813.21,47555.55,46591.23,47194.73,3522.79888,1641023999999.0,165801706.892853,115150.0,1764.44663,83063078.9201672,0.0
2022-01-01 08:00:00,47194.73,47344.69,46715.39,46758.87,2729.67811,1641038399999.0,128308435.2124345,109398.0,1311.57332,61656843.3588232,0.0
2022-01-01 12:00:00,46758.87,47491.14,46756.3,47219.04,3055.90946,1641052799999.0,143990904.7120997,109116.0,1551.05367,73095542.2668622,0.0
2022-01-01 16:00:00,47219.04,47954.63,47186.07,47329.78,4061.67681,1641067199999.0,193002811.553393,154496.0,2050.68014,97434848.95431,0.0
2022-01-01 20:00:00,47329.79,47814.0,47222.22,47722.65,2739.19534,1641081599999.0,129960235.8220418,112013.0,1512.73375,71770985.0540697,0.0
2022-01-02 00:00:00,47722.66,47750.0,47269.47,47329.47,2387.90724,1641095999999.0,113376284.2416199,101813.0,1176.65983,55871764.9838521,0.0
2022-01-02 04:00:00,47329.47,47415.73,46770.23,47173.45,3018.46827,1641110399999.0,142113693.8428281,100758.0,1504.17008,70820619.2162091,0.0
2022-01-02 08:00:00,47173.44,47499.45,46970.05,47235.5,2119.84865,1641124799999.0,100173866.5413478,101881.0,1050.27359,49636995.0469847,0.0
2022-01-02 12:00:00,47238.89,47447.0,47013.5,47340.47,2780.32874,1641139199999.0,131207447.4674979,125248.0,1401.01766,66115491.8194888,0.0
2022-01-02 16:00:00,47340.47,47990.0,46654.0,46907.68,5597.88593,1641153599999.0,264826589.6999365,181970.0,2788.0903,131934820.6580309,0.0
2022-01-02 20:00:00,46907.67,47469.34,46815.17,47286.18,2436.02157,1641167999999.0,114913113.770128,97954.0,1246.25808,58802700.557381,0.0
2022-01-03 00:00:00,47286.18,47289.11,46722.39,46793.26,2994.31942,1641182399999.0,140749529.9799875,109984.0,1491.64827,70113557.3012748,0.0
2022-01-03 04:00:00,46793.27,47211.09,46750.0,47051.37,2838.97703,1641196799999.0,133281583.6354787,97987.0,1456.30976,68365339.5323057,0.0
2022-01-03 08:00:00,47051.36,47431.67,46778.0,47378.0,4262.39073,1641211199999.0,200855946.9525273,137414.0,2110.71365,99471931.0286758,0.0
2022-01-03 12:00:00,47378.0,47570.0,46575.25,46693.45,5463.72051,1641225599999.0,257099656.2555633,180099.0,2618.53427,123242922.8665457,0.0
2022-01-03 16:00:00,46693.44,46790.0,46263.29,46360.01,5861.46189,1641239999999.0,272545582.2002183,179290.0,2932.69022,136341606.9350749,0.0
2022-01-03 20:00:00,46360.01,46576.94,45696.0,46446.1,6241.20752,1641254399999.0,287671209.3018798,180850.0,2914.86428,134344072.4504031,0.0
2022-01-04 00:00:00,46446.1,46549.19,45934.5,46313.97,3604.76267,1641268799999.0,166602519.7660624,130828.0,1827.13725,84443334.3624598,0.0
2022-01-04 04:00:00,46313.96,46600.21,45996.26,46550.0,5734.35172,1641283199999.0,265234310.4432469,136897.0,3204.9997,148164952.2450318,0.0
2022-01-04 08:00:00,46549.99,46772.41,46300.0,46733.77,4686.5322,1641297599999.0,218257618.2606734,142059.0,2249.00814,104751556.7178377,0.0
2022-01-04 12:00:00,46733.78,47557.54,46410.0,46925.35,8065.90334,1641311999999.0,379900780.0615092,226932.0,3874.09938,182399123.576509,0.0
2022-01-04 16:00:00,46925.34,46984.99,45500.0,46052.36,9855.45649,1641326399999.0,455708222.0716415,251705.0,4787.81648,221431092.8929252,0.0
2022-01-04 20:00:00,46052.35,46428.27,45760.05,45832.01,3544.40718,1641340799999.0,163466973.52448,133394.0,1746.20713,80535403.286044,0.0
2022-01-05 00:00:00,45832.01,46549.0,45722.21,46422.55,3034.64069,1641355199999.0,140277234.8224053,115147.0,1563.87713,72295154.7149113,0.0
2022-01-05 04:00:00,46422.56,46527.39,46246.01,46407.51,2185.03432,1641369599999.0,101325309.90262,93500.0,1046.55767,48536422.0607705,0.0
2022-01-05 08:00:00,46407.5,47070.0,46110.0,46270.99,5623.80527,1641383999999.0,262428290.3172613,161604.0,2730.5634,127441429.2254661,0.0
2022-01-05 12:00:00,46271.0,46822.17,45803.67,46622.53,6056.26257,1641398399999.0,280740140.8062468,192464.0,2952.618,136917103.7224903,0.0
2022-01-05 16:00:00,46622.53,46674.37,44500.0,44685.93,13258.75934,1641412799999.0,604054562.4737358,339814.0,5634.73138,256936443.3502955,0.0
2022-01-05 20:00:00,44685.93,44847.99,42500.0,43451.13,21625.61638,1641427199999.0,945463006.3231792,576003.0,9624.64702,421160673.2832077,0.0
2022-01-06 00:00:00,43451.14,43816.0,42803.37,42835.0,7907.29623,1641441599999.0,343015551.7682014,214285.0,3746.6858,162529116.2892021,0.0
2022-01-06 04:00:00,42835.0,43275.8,42600.05,43245.25,7148.39091,1641455999999.0,307375790.9348999,195164.0,3702.21287,159210287.4246987,0.0
2022-01-06 08:00:00,43245.26,43273.87,42430.58,42878.34,7751.7942,1641470399999.0,332035730.8265584,230511.0,3672.95982,157343899.8743642,0.0
2022-01-06 12:00:00,42878.33,43267.09,42632.44,42950.01,7414.23595,1641484799999.0,318391951.4275195,220623.0,3686.39602,158296562.9027206,0.0
2022-01-06 16:00:00,42950.02,43508.78,42725.09,43438.1,5500.53168,1641499199999.0,237146984.7688911,172318.0,2934.10378,126523327.4672218,0.0
2022-01-06 20:00:00,43438.11,43581.3,43007.81,43082.31,3158.12408,1641513599999.0,136500144.7122623,117806.0,1526.46833,65983367.8679379,0.0
2022-01-07 00:00:00,43082.3,43145.83,41577.77,41803.11,9110.36283,1641527999999.0,385914470.7673892,241863.0,3977.32813,168585121.0273447,0.0
2022-01-07 04:00:00,41803.11,41950.0,41000.0,41706.71,12822.5044,1641542399999.0,532626431.2147681,295716.0,6213.47615,258165281.3527148,0.0
2022-01-07 08:00:00,41706.71,42883.47,41607.5,42258.62,7627.20984,1641556799999.0,322445548.9704343,210663.0,4063.31942,171804552.2179514,0.0
2022-01-07 12:00:00,42258.62,42766.17,40610.0,41319.11,13946.04637,1641571199999.0,580820637.196171,324864.0,6533.92295,272419889.5082927,0.0
2022-01-07 16:00:00,41310.85,42315.85,40917.66,41775.38,7870.74271,1641585599999.0,327701900.5622399,213002.0,4149.49989,172776625.0453529,0.0
2022-01-07 20:00:00,41775.38,42054.0,41336.82,41566.48,3459.64203,1641599999999.0,144342026.7542343,120527.0,1581.84607,65988731.0870647,0.0
2022-01-08 00:00:00,41566.48,42246.37,41558.0,41810.91,3546.24518,1641614399999.0,148566376.9680214,119811.0,1816.77388,76115830.3444404,0.0
2022-01-08 04:00:00,41810.92,41999.99,41739.0,41913.58,2135.49013,1641628799999.0,89458795.7704757,93017.0,1032.1444,43237425.6320504,0.0
2022-01-08 08:00:00,41913.59,42200.0,41767.16,41940.22,3321.30192,1641643199999.0,139484709.8494749,121264.0,1634.95019,68677796.2460765,0.0
2022-01-08 12:00:00,41940.22,42063.23,41400.0,41613.33,4171.17885,1641657599999.0,174184575.9853577,156317.0,1974.84322,82470285.2449126,0.0
2022-01-08 16:00:00,41609.6,41740.53,40501.0,40831.07,12549.74604,1641671999999.0,514690369.8461533,322439.0,6190.64,253937728.0607771,0.0
2022-01-08 20:00:00,40831.06,42300.0,40720.0,41679.74,7228.76899,1641686399999.0,300848666.4082836,209060.0,3813.18578,158716469.8932778,0.0
2022-01-09 00:00:00,41679.74,42170.11,41388.13,41833.89,4255.72958,1641700799999.0,177866585.3968425,130284.0,2153.45438,89993806.9940824,0.0
2022-01-09 04:00:00,41833.9,42103.31,41681.17,41791.51,2460.7712,1641715199999.0,103089905.4784315,97104.0,1221.45889,51176367.0309967,0.0
2022-01-09 08:00:00,41791.5,41990.0,41410.0,41857.62,3137.48125,1641729599999.0,130789996.3629377,114063.0,1550.87199,64662656.7626005,0.0
2022-01-09 12:00:00,41857.62,41923.39,41200.02,41621.11,3367.82823,1641743999999.0,140098436.7106332,113984.0,1578.61869,65661431.4601085,0.0
2022-01-09 16:00:00,41621.11,42740.0,41556.49,42695.26,5802.65087,1641758399999.0,244562146.315798,174344.0,3041.96699,128185858.9866513,0.0
2022-01-09 20:00:00,42695.27,42786.7,41766.43,41864.62,3699.93313,1641772799999.0,156422994.247942,122954.0,1853.41885,78366729.0427126,0.0
2022-01-10 00:00:00,41864.62,42037.05,41601.0,41967.59,3090.07632,1641787199999.0,129267559.9516712,107059.0,1491.20771,62384030.7984619,0.0
2022-01-10 04:00:00,41967.59,42248.5,41811.7,42042.38,3216.0852,1641801599999.0,135215302.697492,106073.0,1602.30707,67368920.2125155,0.0
2022-01-10 08:00:00,42042.38,42116.61,41455.0,41565.34,4092.19411,1641815999999.0,170845851.0353231,149708.0,1959.50307,81819325.4618739,0.0
2022-01-10 12:00:00,41565.33,41616.72,39650.0,40984.33,22660.39365,1641830399999.0,920148254.4804368,462593.0,10381.7474,421995572.9511313,0.0
2022-01-10 16:00:00,40984.34,42121.63,40564.89,41297.15,13657.42788,1641844799999.0,565486370.6087806,301743.0,7155.29976,296374978.3331706,0.0
2022-01-10 20:00:00,41297.15,41985.0,41158.99,41822.49,4012.99303,1641859199999.0,167148000.7318928,123807.0,2064.4831,85992725.645612,0.0
2022-01-11 00:00:00,41822.49,42400.01,41544.64,42277.98,4934.14719,1641873599999.0,207255878.55527,135503.0,2592.7206,108922996.9404576,0.0
2022-01-11 04:00:00,42277.99,42387.78,41971.37,42211.05,3883.13068,1641887999999.0,163744857.1257038,108831.0,1899.91293,80117630.1093621,0.0
2022-01-11 08:00:00,42212.21,42627.66,41575.0,41809.99,6072.63206,1641902399999.0,255028833.2827839,169937.0,2984.58596,125385191.3679428,0.0
2022-01-11 12:00:00,41809.99,42200.0,41268.93,41733.93,7345.13139,1641916799999.0,306485754.6420593,206712.0,3578.4698,149368555.3014868,0.0
2022-01-11 16:00:00,41733.92,43100.0,41680.44,42972.05,11896.68845,1641931199999.0,506910616.1349493,281728.0,5892.90594,251073162.7160033,0.0
2022-01-11 20:00:00,42972.04,43095.26,42597.41,42729.29,3164.70752,1641945599999.0,135377669.2193124,112815.0,1573.35868,67308846.6658411,0.0
2022-01-12 00:00:00,42729.29,42965.0,42450.0,42605.02,3086.64021,1641959999999.0,131648726.2672759,110324.0,1540.92911,65724954.2338496,0.0
2022-01-12 04:00:00,42605.01,42867.55,42463.13,42561.67,3336.77438,1641974399999.0,142255382.014075,120164.0,1676.67716,71482078.8908153,0.0
2022-01-12 08:00:00,42561.66,43443.6,42508.69,42935.92,6248.56105,1641988799999.0,268063653.4321017,184999.0,3299.43767,141600271.4061463,0.0
2022-01-12 12:00:00,42935.92,44078.4,42874.01,43560.29,12273.47054,1642003199999.0,535080108.9361101,305929.0,6447.88033,281129758.880152,0.0
2022-01-12 16:00:00,43560.29,43886.26,43317.0,43743.11,4601.65301,1642017599999.0,200799701.6379405,160212.0,2269.90916,99067942.9881738,0.0
2022-01-12 20:00:00,43743.1,44322.0,43629.39,43902.66,4396.19361,1642031999999.0,193058865.4245682,142274.0,2349.48542,103200612.416428,0.0
